School_ID,num_of_items_purchased,num_of_problem_BC_filtered,num_of_hints,problemA_accuracy,concept_post,concept_pre,CPETECOP,CPETLEPP,CPETSPEP,CPETHISP,CPETBLAP,CPETWHIP,CPETASIP,Student_ID
161807013,5.0,0.0,25.0,0.758620689655,,,48.3,18.7,10.0,42.3,14.7,20.7,18.7,1783
161807013,26.0,265.0,33.0,0.957746478873,,,48.3,18.7,10.0,42.3,14.7,20.7,18.7,1784
161807013,10.0,126.0,44.0,0.93023255814,,,48.3,18.7,10.0,42.3,14.7,20.7,18.7,1785
161807013,16.0,0.0,15.0,0.7513513513510001,,,48.3,18.7,10.0,42.3,14.7,20.7,18.7,1786
161807013,3.0,33.0,98.0,0.8682170542640001,,,48.3,18.7,10.0,42.3,14.7,20.7,18.7,1787
161807013,8.0,15.0,3.0,0.952380952381,,,48.3,18.7,10.0,42.3,14.7,20.7,18.7,1788
227816001,12.0,0.0,13.0,0.7669172932330001,1.2,2.0,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1789
227816001,8.0,0.0,32.0,0.7974683544300001,4.0,2.4,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1790
227816001,9.0,0.0,1.0,0.75,2.6,2.6,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1791
227816001,16.0,0.0,10.0,0.738095238095,3.0,2.6,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1792
227816001,10.0,0.0,39.0,0.6904761904760001,3.0,1.8,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1793
227816001,3.0,0.0,13.0,0.8217054263570001,2.8,3.4,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1794
227816001,12.0,0.0,19.0,0.595419847328,2.4,3.4,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1795
227816001,3.0,0.0,5.0,0.78125,2.5,2.6,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1796
227816001,27.0,0.0,124.0,0.647058823529,,3.6,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1797
227816001,7.0,0.0,33.0,0.6857142857140001,3.0,3.6,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1798
227816001,32.0,0.0,101.0,0.797385620915,3.4,3.0,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1799
227816001,8.0,0.0,4.0,0.761904761905,1.0,2.4,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1800
227816001,15.0,0.0,13.0,0.7647058823530001,4.0,3.4,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1801
227816001,11.0,0.0,3.0,0.6122448979590001,3.2,3.5,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1802
227816001,4.0,0.0,1.0,0.666666666667,,3.2,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1803
227816001,14.0,0.0,2.0,0.876404494382,2.0,2.2,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1804
227816001,9.0,0.0,3.0,0.904761904762,,2.2,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1805
227816001,3.0,0.0,1.0,0.6875,,2.8,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1806
227816001,8.0,0.0,4.0,0.6065573770489999,3.4,1.8,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1807
227816001,3.0,0.0,0.0,,,2.6,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1808
227816001,3.0,0.0,0.0,0.5,3.0,3.0,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1809
227816001,13.0,1.0,19.0,0.7,,2.0,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1810
227816001,11.0,0.0,13.0,0.713114754098,3.2,,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1811
227816001,4.0,0.0,3.0,0.6875,2.2,4.0,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1812
227816001,8.0,26.0,73.0,0.91935483871,3.2,4.0,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1813
227816001,22.0,101.0,9.0,0.91935483871,1.2,2.4,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1814
227816001,10.0,22.0,5.0,0.808988764045,,3.8,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1815
227816001,11.0,6.0,32.0,0.694736842105,2.6,3.4,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1816
227816001,13.0,16.0,3.0,0.708333333333,1.8,3.8,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1817
227816001,3.0,0.0,0.0,,,4.0,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1818
227816001,5.0,0.0,3.0,0.851063829787,1.0,,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1819
227816001,13.0,0.0,3.0,0.5714285714289999,3.0,2.8,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1820
227816001,15.0,0.0,62.0,0.872483221477,2.6,2.2,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1821
227816001,27.0,0.0,11.0,0.760330578512,3.8,3.2,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1822
227816001,20.0,0.0,68.0,0.8571428571430001,1.8,2.8,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1823
227816001,17.0,0.0,6.0,0.917355371901,3.2,4.0,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1824
227816001,11.0,0.0,23.0,0.657894736842,,,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1825
227816001,10.0,0.0,3.0,0.8125,,,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1826
227816001,16.0,8.0,7.0,0.561403508772,2.2,3.2,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1827
227816001,9.0,0.0,7.0,0.7575757575759999,2.4,3.6,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1828
227816001,15.0,0.0,1.0,0.75,3.8,,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1829
227816001,14.0,0.0,16.0,0.778947368421,1.8,3.0,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1830
227816001,24.0,0.0,12.0,0.793893129771,2.8,3.2,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1831
227816001,15.0,0.0,1.0,0.658536585366,,2.2,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1832
227816001,14.0,0.0,10.0,0.628571428571,,2.6,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1833
227816001,15.0,0.0,111.0,0.612903225806,,2.4,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1834
227816001,19.0,20.0,28.0,0.8425925925929999,,2.4,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1835
227816001,7.0,6.0,33.0,0.7161572052399999,,3.4,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1836
227816001,9.0,0.0,1.0,0.724137931034,,4.0,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1837
227816001,18.0,0.0,7.0,0.894736842105,,1.6,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1838
227816001,8.0,0.0,7.0,0.78431372549,,2.2,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1839
227816001,12.0,0.0,16.0,0.6,,1.6,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1840
227816001,13.0,0.0,10.0,0.774647887324,,2.5,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1841
227816001,17.0,0.0,20.0,0.660869565217,,3.0,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1842
227816001,7.0,0.0,2.0,0.7272727272730001,,3.0,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1843
227816001,16.0,0.0,24.0,0.77,,2.0,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1844
227816001,11.0,0.0,7.0,0.7833333333329999,,2.8,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1845
227816001,6.0,0.0,14.0,0.8928571428569999,,3.4,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1846
227816001,4.0,0.0,1.0,,,2.6,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1847
227816001,5.0,0.0,7.0,0.714285714286,,2.4,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1848
227816001,11.0,0.0,2.0,0.8387096774189999,,2.75,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1849
227816001,7.0,0.0,9.0,0.777777777778,2.8,2.8,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1850
227816001,3.0,0.0,3.0,0.833333333333,1.4,3.2,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1851
227816001,3.0,0.0,2.0,0.705882352941,,,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1852
227816001,14.0,0.0,46.0,0.755319148936,1.6,,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1853
227816001,19.0,0.0,6.0,0.825396825397,1.6,,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1854
227816001,8.0,0.0,4.0,0.952380952381,2.333333333,,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1855
227816001,17.0,0.0,24.0,0.509803921569,,,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1856
227816001,9.0,0.0,1.0,0.7,,,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1857
227816001,9.0,0.0,4.0,0.6764705882350001,,,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1858
227816001,8.0,0.0,0.0,0.875,,,49.9,63.0,7.2,74.8,7.4,12.1,3.9,1859
15828001,15.0,0.0,13.0,0.845070422535,,4.0,65.0,12.7,9.7,68.8,7.6,19.9,2.2,1860
15828001,14.0,0.0,73.0,0.66049382716,,2.6,65.0,12.7,9.7,68.8,7.6,19.9,2.2,1861
15828001,3.0,0.0,0.0,,,,65.0,12.7,9.7,68.8,7.6,19.9,2.2,1862
15828001,20.0,0.0,21.0,0.867088607595,2.2,3.6,65.0,12.7,9.7,68.8,7.6,19.9,2.2,1863
15828001,9.0,0.0,1.0,0.8,,3.25,65.0,12.7,9.7,68.8,7.6,19.9,2.2,1864
15828001,11.0,0.0,44.0,0.606060606061,3.8,3.6,65.0,12.7,9.7,68.8,7.6,19.9,2.2,1865
15828001,16.0,0.0,91.0,0.818791946309,3.0,3.4,65.0,12.7,9.7,68.8,7.6,19.9,2.2,1866
15828001,3.0,0.0,4.0,1.0,,3.2,65.0,12.7,9.7,68.8,7.6,19.9,2.2,1867
15828001,12.0,0.0,24.0,0.619047619048,,,65.0,12.7,9.7,68.8,7.6,19.9,2.2,1868
15828001,19.0,0.0,52.0,0.7744360902259999,1.0,1.8,65.0,12.7,9.7,68.8,7.6,19.9,2.2,1869
15828001,4.0,0.0,6.0,0.860759493671,2.0,2.6,65.0,12.7,9.7,68.8,7.6,19.9,2.2,1870
15828001,24.0,0.0,3.0,0.8,,1.4,65.0,12.7,9.7,68.8,7.6,19.9,2.2,1871
15828001,3.0,0.0,10.0,0.838323353293,2.8,3.4,65.0,12.7,9.7,68.8,7.6,19.9,2.2,1872
15828001,6.0,0.0,1.0,0.8125,,2.6,65.0,12.7,9.7,68.8,7.6,19.9,2.2,1873
15828001,0.0,0.0,1.0,0.461538461538,,2.4,65.0,12.7,9.7,68.8,7.6,19.9,2.2,1874
15828001,7.0,0.0,16.0,0.6818181818179999,2.6,3.0,65.0,12.7,9.7,68.8,7.6,19.9,2.2,1875
15828001,3.0,0.0,0.0,0.888888888889,,2.5,65.0,12.7,9.7,68.8,7.6,19.9,2.2,1876
15828001,22.0,12.0,21.0,0.921296296296,,2.2,65.0,12.7,9.7,68.8,7.6,19.9,2.2,1877
15828001,15.0,46.0,19.0,0.8043478260870001,1.2,,65.0,12.7,9.7,68.8,7.6,19.9,2.2,1878
15828001,13.0,0.0,4.0,0.723404255319,,1.0,65.0,12.7,9.7,68.8,7.6,19.9,2.2,1879
15828001,5.0,0.0,2.0,0.829268292683,,,65.0,12.7,9.7,68.8,7.6,19.9,2.2,1880
15828001,7.0,0.0,0.0,0.478260869565,3.0,,65.0,12.7,9.7,68.8,7.6,19.9,2.2,1881
15828001,32.0,136.0,72.0,0.8945578231290001,2.2,,65.0,12.7,9.7,68.8,7.6,19.9,2.2,1882
15828001,15.0,0.0,16.0,0.579166666667,2.8,,65.0,12.7,9.7,68.8,7.6,19.9,2.2,1883
15828001,38.0,175.0,87.0,0.939068100358,1.0,,65.0,12.7,9.7,68.8,7.6,19.9,2.2,1884
15828001,35.0,98.0,46.0,0.794701986755,3.2,,65.0,12.7,9.7,68.8,7.6,19.9,2.2,1885
15828001,20.0,22.0,135.0,0.728682170543,2.8,,65.0,12.7,9.7,68.8,7.6,19.9,2.2,1886
15828001,30.0,64.0,48.0,0.8106060606059999,2.2,,65.0,12.7,9.7,68.8,7.6,19.9,2.2,1887
15828001,30.0,92.0,74.0,0.741610738255,2.8,,65.0,12.7,9.7,68.8,7.6,19.9,2.2,1888
15828001,24.0,105.0,100.0,0.790378006873,2.4,,65.0,12.7,9.7,68.8,7.6,19.9,2.2,1889
15828001,34.0,97.0,107.0,0.791390728477,2.8,,65.0,12.7,9.7,68.8,7.6,19.9,2.2,1890
15828001,6.0,76.0,26.0,0.771653543307,3.0,,65.0,12.7,9.7,68.8,7.6,19.9,2.2,1891
15828001,21.0,61.0,143.0,0.7979094076659999,3.2,,65.0,12.7,9.7,68.8,7.6,19.9,2.2,1892
15828001,14.0,0.0,23.0,0.5762711864410001,3.2,,65.0,12.7,9.7,68.8,7.6,19.9,2.2,1893
15828001,7.0,0.0,96.0,0.7540983606559999,3.8,,65.0,12.7,9.7,68.8,7.6,19.9,2.2,1894
15828001,20.0,59.0,52.0,0.8637873754150001,2.4,,65.0,12.7,9.7,68.8,7.6,19.9,2.2,1895
15828001,17.0,126.0,145.0,0.83,1.6,,65.0,12.7,9.7,68.8,7.6,19.9,2.2,1896
15828001,19.0,25.0,2.0,0.857868020305,1.0,,65.0,12.7,9.7,68.8,7.6,19.9,2.2,1897
15828001,14.0,115.0,18.0,0.92936802974,1.2,,65.0,12.7,9.7,68.8,7.6,19.9,2.2,1898
15828001,12.0,50.0,47.0,0.6875,3.8,,65.0,12.7,9.7,68.8,7.6,19.9,2.2,1899
15828001,15.0,0.0,163.0,0.636029411765,2.2,,65.0,12.7,9.7,68.8,7.6,19.9,2.2,1900
15828001,12.0,0.0,31.0,0.3980582524270001,,,65.0,12.7,9.7,68.8,7.6,19.9,2.2,1901
15828001,17.0,88.0,37.0,0.905,,,65.0,12.7,9.7,68.8,7.6,19.9,2.2,1902
15828001,6.0,2.0,5.0,0.55,,,65.0,12.7,9.7,68.8,7.6,19.9,2.2,1903
71806004,,,,,,2.0,82.7,7.5,8.8,43.9,12.7,42.1,0.3,1904
71806004,,,,,,2.5,82.7,7.5,8.8,43.9,12.7,42.1,0.3,1905
71806004,,,,,,4.0,82.7,7.5,8.8,43.9,12.7,42.1,0.3,1906
71806004,,,,,,2.8,82.7,7.5,8.8,43.9,12.7,42.1,0.3,1907
71806004,,,,,,3.5,82.7,7.5,8.8,43.9,12.7,42.1,0.3,1908
71806004,,,,,,2.8,82.7,7.5,8.8,43.9,12.7,42.1,0.3,1909
71806004,,,,,,4.0,82.7,7.5,8.8,43.9,12.7,42.1,0.3,1910
71806004,,,,,,2.6,82.7,7.5,8.8,43.9,12.7,42.1,0.3,1911
71806004,,,,,,2.8,82.7,7.5,8.8,43.9,12.7,42.1,0.3,1912
71806004,,,,,,2.2,82.7,7.5,8.8,43.9,12.7,42.1,0.3,1913
71806004,,,,,,3.0,82.7,7.5,8.8,43.9,12.7,42.1,0.3,1914
71806004,,,,,,3.0,82.7,7.5,8.8,43.9,12.7,42.1,0.3,1915
71806004,,,,,,2.2,82.7,7.5,8.8,43.9,12.7,42.1,0.3,1916
71806004,,,,,,2.8,82.7,7.5,8.8,43.9,12.7,42.1,0.3,1917
71806004,,,,,,3.0,82.7,7.5,8.8,43.9,12.7,42.1,0.3,1918
71806004,,,,,,4.0,82.7,7.5,8.8,43.9,12.7,42.1,0.3,1919
71806004,,,,,,,82.7,7.5,8.8,43.9,12.7,42.1,0.3,1920
71806004,,,,,,,82.7,7.5,8.8,43.9,12.7,42.1,0.3,1921
71806004,,,,,,,82.7,7.5,8.8,43.9,12.7,42.1,0.3,1922
71806004,,,,,,,82.7,7.5,8.8,43.9,12.7,42.1,0.3,1923
71806004,27.0,0.0,4.0,0.8314606741570001,,2.5,82.7,7.5,8.8,43.9,12.7,42.1,0.3,1924
71806004,14.0,0.0,3.0,0.64367816092,,,82.7,7.5,8.8,43.9,12.7,42.1,0.3,1925
71806004,24.0,10.0,17.0,0.684729064039,,,82.7,7.5,8.8,43.9,12.7,42.1,0.3,1926
71806004,15.0,0.0,2.0,0.623529411765,,,82.7,7.5,8.8,43.9,12.7,42.1,0.3,1927
71806004,14.0,0.0,63.0,0.671232876712,,,82.7,7.5,8.8,43.9,12.7,42.1,0.3,1928
71806004,6.0,0.0,1.0,0.714285714286,,,82.7,7.5,8.8,43.9,12.7,42.1,0.3,1929
71806004,12.0,0.0,26.0,0.577319587629,,,82.7,7.5,8.8,43.9,12.7,42.1,0.3,1930
71806004,5.0,0.0,2.0,0.555555555556,,,82.7,7.5,8.8,43.9,12.7,42.1,0.3,1931
71806004,8.0,0.0,2.0,0.833333333333,,,82.7,7.5,8.8,43.9,12.7,42.1,0.3,1932
71806004,16.0,0.0,48.0,0.907407407407,,,82.7,7.5,8.8,43.9,12.7,42.1,0.3,1933
71806004,15.0,0.0,2.0,0.685185185185,,,82.7,7.5,8.8,43.9,12.7,42.1,0.3,1934
71806004,8.0,0.0,1.0,0.777777777778,,,82.7,7.5,8.8,43.9,12.7,42.1,0.3,1935
71806004,46.0,87.0,30.0,0.8521126760559999,,,82.7,7.5,8.8,43.9,12.7,42.1,0.3,1936
71806004,14.0,0.0,5.0,0.8163265306119999,,,82.7,7.5,8.8,43.9,12.7,42.1,0.3,1937
71806004,11.0,0.0,4.0,0.8571428571430001,,,82.7,7.5,8.8,43.9,12.7,42.1,0.3,1938
71806004,7.0,0.0,2.0,0.6875,,,82.7,7.5,8.8,43.9,12.7,42.1,0.3,1939
71806004,12.0,0.0,23.0,0.835443037975,,,82.7,7.5,8.8,43.9,12.7,42.1,0.3,1940
71806004,5.0,0.0,7.0,0.714285714286,,,82.7,7.5,8.8,43.9,12.7,42.1,0.3,1941
71806004,18.0,0.0,62.0,0.6,,,82.7,7.5,8.8,43.9,12.7,42.1,0.3,1942
71806004,6.0,0.0,1.0,0.8571428571430001,,,82.7,7.5,8.8,43.9,12.7,42.1,0.3,1943
71806004,17.0,0.0,22.0,0.534351145038,,,82.7,7.5,8.8,43.9,12.7,42.1,0.3,1944
71806004,3.0,0.0,0.0,,,,82.7,7.5,8.8,43.9,12.7,42.1,0.3,1945
71806004,13.0,16.0,30.0,0.820224719101,,,82.7,7.5,8.8,43.9,12.7,42.1,0.3,1946
71806004,10.0,14.0,7.0,0.966292134831,,,82.7,7.5,8.8,43.9,12.7,42.1,0.3,1947
128902104,9.0,12.0,68.0,0.730769230769,3.6,3.0,89.4,6.9,12.9,86.6,2.5,9.7,0.5,1948
128902104,11.0,12.0,32.0,0.921052631579,2.2,2.4,89.4,6.9,12.9,86.6,2.5,9.7,0.5,1949
128902104,11.0,16.0,93.0,0.75,3.2,3.4,89.4,6.9,12.9,86.6,2.5,9.7,0.5,1950
128902104,6.0,5.0,7.0,0.881355932203,2.2,2.8,89.4,6.9,12.9,86.6,2.5,9.7,0.5,1951
128902104,6.0,17.0,6.0,0.976744186047,1.0,1.8,89.4,6.9,12.9,86.6,2.5,9.7,0.5,1952
128902104,5.0,5.0,51.0,0.897959183673,3.25,1.4,89.4,6.9,12.9,86.6,2.5,9.7,0.5,1953
128902104,4.0,12.0,29.0,0.95,1.4,1.6,89.4,6.9,12.9,86.6,2.5,9.7,0.5,1954
128902104,8.0,6.0,19.0,0.7,3.4,3.2,89.4,6.9,12.9,86.6,2.5,9.7,0.5,1955
128902104,5.0,30.0,10.0,0.826923076923,3.6,3.2,89.4,6.9,12.9,86.6,2.5,9.7,0.5,1956
128902104,1.0,8.0,51.0,0.8,2.4,3.0,89.4,6.9,12.9,86.6,2.5,9.7,0.5,1957
128902104,6.0,10.0,5.0,0.925,3.2,2.8,89.4,6.9,12.9,86.6,2.5,9.7,0.5,1958
128902104,8.0,12.0,1.0,0.947368421053,2.0,2.4,89.4,6.9,12.9,86.6,2.5,9.7,0.5,1959
128902104,0.0,1.0,25.0,0.833333333333,,,89.4,6.9,12.9,86.6,2.5,9.7,0.5,1960
128902104,28.0,4.0,27.0,0.793103448276,2.8,3.2,89.4,6.9,12.9,86.6,2.5,9.7,0.5,1961
128902104,14.0,2.0,5.0,0.8602150537630001,1.0,3.0,89.4,6.9,12.9,86.6,2.5,9.7,0.5,1962
128902104,6.0,7.0,42.0,0.8095238095239999,2.2,,89.4,6.9,12.9,86.6,2.5,9.7,0.5,1963
128902104,5.0,4.0,65.0,0.78125,2.2,2.0,89.4,6.9,12.9,86.6,2.5,9.7,0.5,1964
128902104,1.0,2.0,10.0,0.828125,3.0,3.4,89.4,6.9,12.9,86.6,2.5,9.7,0.5,1965
128902104,5.0,4.0,82.0,0.8,3.2,,89.4,6.9,12.9,86.6,2.5,9.7,0.5,1966
128902104,4.0,7.0,13.0,0.77,,4.0,89.4,6.9,12.9,86.6,2.5,9.7,0.5,1967
128902104,6.0,56.0,45.0,0.9565217391299998,1.8,1.0,89.4,6.9,12.9,86.6,2.5,9.7,0.5,1968
128902104,3.0,33.0,3.0,0.942307692308,3.2,2.2,89.4,6.9,12.9,86.6,2.5,9.7,0.5,1969
128902104,1.0,1.0,40.0,0.7894736842110001,3.8,2.8,89.4,6.9,12.9,86.6,2.5,9.7,0.5,1970
128902104,5.0,1.0,6.0,0.833333333333,2.8,3.4,89.4,6.9,12.9,86.6,2.5,9.7,0.5,1971
128902104,4.0,15.0,17.0,0.7659574468089999,1.8,2.4,89.4,6.9,12.9,86.6,2.5,9.7,0.5,1972
128902104,20.0,0.0,22.0,0.784946236559,2.2,2.8,89.4,6.9,12.9,86.6,2.5,9.7,0.5,1973
128902104,0.0,5.0,10.0,0.785714285714,1.0,3.0,89.4,6.9,12.9,86.6,2.5,9.7,0.5,1974
128902104,5.0,8.0,17.0,0.861445783133,1.8,1.6,89.4,6.9,12.9,86.6,2.5,9.7,0.5,1975
128902104,5.0,0.0,4.0,0.817073170732,1.8,1.6,89.4,6.9,12.9,86.6,2.5,9.7,0.5,1976
128902104,11.0,12.0,15.0,0.852941176471,3.6,3.2,89.4,6.9,12.9,86.6,2.5,9.7,0.5,1977
128902104,13.0,6.0,12.0,0.682926829268,3.0,3.4,89.4,6.9,12.9,86.6,2.5,9.7,0.5,1978
128902104,4.0,45.0,20.0,0.918032786885,2.0,1.8,89.4,6.9,12.9,86.6,2.5,9.7,0.5,1979
128902104,15.0,0.0,10.0,0.608695652174,2.4,3.0,89.4,6.9,12.9,86.6,2.5,9.7,0.5,1980
128902104,8.0,0.0,4.0,0.807692307692,,3.2,89.4,6.9,12.9,86.6,2.5,9.7,0.5,1981
128902104,3.0,0.0,4.0,0.909090909091,2.0,1.8,89.4,6.9,12.9,86.6,2.5,9.7,0.5,1982
128902104,6.0,0.0,22.0,0.666666666667,,4.0,89.4,6.9,12.9,86.6,2.5,9.7,0.5,1983
128902104,8.0,0.0,28.0,1.0,1.0,3.2,89.4,6.9,12.9,86.6,2.5,9.7,0.5,1984
128902104,3.0,0.0,14.0,0.916666666667,2.6,3.8,89.4,6.9,12.9,86.6,2.5,9.7,0.5,1985
128902104,17.0,0.0,22.0,0.824561403509,2.6,3.4,89.4,6.9,12.9,86.6,2.5,9.7,0.5,1986
128902104,9.0,3.0,15.0,0.90625,3.0,3.25,89.4,6.9,12.9,86.6,2.5,9.7,0.5,1987
128902104,3.0,0.0,12.0,0.754385964912,3.4,2.8,89.4,6.9,12.9,86.6,2.5,9.7,0.5,1988
128902104,0.0,0.0,7.0,0.923076923077,2.8,2.6,89.4,6.9,12.9,86.6,2.5,9.7,0.5,1989
128902104,6.0,0.0,46.0,0.760869565217,3.6,2.8,89.4,6.9,12.9,86.6,2.5,9.7,0.5,1990
128902104,1.0,0.0,96.0,0.962962962963,1.8,3.2,89.4,6.9,12.9,86.6,2.5,9.7,0.5,1991
128902104,5.0,0.0,8.0,0.782608695652,1.4,4.0,89.4,6.9,12.9,86.6,2.5,9.7,0.5,1992
128902104,22.0,5.0,6.0,0.771428571429,2.0,1.6,89.4,6.9,12.9,86.6,2.5,9.7,0.5,1993
128902104,8.0,7.0,11.0,0.632653061224,3.0,3.4,89.4,6.9,12.9,86.6,2.5,9.7,0.5,1994
128902104,12.0,7.0,6.0,0.880952380952,1.0,2.6,89.4,6.9,12.9,86.6,2.5,9.7,0.5,1995
128902104,6.0,0.0,28.0,0.7272727272730001,,2.8,89.4,6.9,12.9,86.6,2.5,9.7,0.5,1996
128902104,7.0,12.0,8.0,0.944444444444,1.2,2.6,89.4,6.9,12.9,86.6,2.5,9.7,0.5,1997
128902104,4.0,10.0,37.0,0.8827586206899999,3.2,1.6,89.4,6.9,12.9,86.6,2.5,9.7,0.5,1998
128902104,8.0,6.0,29.0,0.825581395349,1.8,1.6,89.4,6.9,12.9,86.6,2.5,9.7,0.5,1999
128902104,7.0,0.0,2.0,0.810810810811,1.8,1.8,89.4,6.9,12.9,86.6,2.5,9.7,0.5,2000
128902104,0.0,7.0,103.0,0.810344827586,2.6,2.4,89.4,6.9,12.9,86.6,2.5,9.7,0.5,2001
128902104,8.0,0.0,17.0,0.76,,1.6,89.4,6.9,12.9,86.6,2.5,9.7,0.5,2002
128902104,5.0,7.0,2.0,0.914634146341,1.0,1.4,89.4,6.9,12.9,86.6,2.5,9.7,0.5,2003
128902104,6.0,7.0,52.0,0.872093023256,2.4,1.8,89.4,6.9,12.9,86.6,2.5,9.7,0.5,2004
128902104,6.0,0.0,5.0,0.717391304348,,3.2,89.4,6.9,12.9,86.6,2.5,9.7,0.5,2005
128902104,3.0,3.0,8.0,0.868421052632,2.0,1.6,89.4,6.9,12.9,86.6,2.5,9.7,0.5,2006
128902104,15.0,0.0,12.0,0.75,2.6,2.0,89.4,6.9,12.9,86.6,2.5,9.7,0.5,2007
128902104,4.0,0.0,9.0,0.8484848484849999,3.2,3.2,89.4,6.9,12.9,86.6,2.5,9.7,0.5,2008
128902104,12.0,0.0,3.0,0.8484848484849999,2.4,2.8,89.4,6.9,12.9,86.6,2.5,9.7,0.5,2009
128902104,6.0,0.0,53.0,0.756097560976,,2.8,89.4,6.9,12.9,86.6,2.5,9.7,0.5,2010
128902104,3.0,21.0,48.0,0.939393939394,1.6,1.6,89.4,6.9,12.9,86.6,2.5,9.7,0.5,2011
128902104,11.0,17.0,26.0,0.852941176471,3.8,3.0,89.4,6.9,12.9,86.6,2.5,9.7,0.5,2012
128902104,8.0,0.0,40.0,0.941176470588,3.0,3.0,89.4,6.9,12.9,86.6,2.5,9.7,0.5,2013
128902104,12.0,12.0,85.0,0.8181818181820001,2.4,3.2,89.4,6.9,12.9,86.6,2.5,9.7,0.5,2014
128902104,3.0,11.0,29.0,0.833333333333,,2.6,89.4,6.9,12.9,86.6,2.5,9.7,0.5,2015
128902104,10.0,12.0,27.0,0.833333333333,3.2,3.0,89.4,6.9,12.9,86.6,2.5,9.7,0.5,2016
128902104,7.0,28.0,10.0,0.9,2.2,3.4,89.4,6.9,12.9,86.6,2.5,9.7,0.5,2017
128902104,11.0,42.0,8.0,0.8289473684209999,2.4,3.0,89.4,6.9,12.9,86.6,2.5,9.7,0.5,2018
128902104,12.0,5.0,11.0,0.923076923077,3.8,3.6,89.4,6.9,12.9,86.6,2.5,9.7,0.5,2019
128902104,10.0,12.0,17.0,0.791666666667,2.0,3.2,89.4,6.9,12.9,86.6,2.5,9.7,0.5,2020
